date,daily-atr,close,spike,doji,spike-doji,doji-v,spike-v,spike-doji-v,long,short
2024-09-01T22:00:00Z,,1.10451,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T22:01:00Z,,1.10459,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:02:00Z,,1.10449,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T22:03:00Z,,1.10445,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T22:04:00Z,,1.10445,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T22:05:00Z,,1.10453,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T22:06:00Z,,1.10452,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T22:07:00Z,,1.10457,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:08:00Z,,1.1046,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:09:00Z,,1.10461,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:10:00Z,,1.10461,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:11:00Z,,1.10465,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:12:00Z,,1.10464,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:13:00Z,,1.10464,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:14:00Z,,1.10464,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:15:00Z,,1.10465,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:16:00Z,,1.10471,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:17:00Z,,1.10471,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:18:00Z,,1.1048,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:19:00Z,,1.10479,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:20:00Z,,1.10479,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:21:00Z,,1.10479,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:22:00Z,,1.10479,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:23:00Z,,1.1048,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:24:00Z,,1.10482,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:25:00Z,,1.10484,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:26:00Z,,1.10486,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:27:00Z,,1.10485,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:28:00Z,,1.10484,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:29:00Z,,1.10475,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:30:00Z,,1.10477,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:31:00Z,,1.10481,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:32:00Z,,1.10481,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:33:00Z,,1.10483,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:34:00Z,,1.10474,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:35:00Z,,1.10477,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:36:00Z,,1.1048,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:37:00Z,,1.10481,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:38:00Z,,1.10481,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:39:00Z,,1.10482,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:40:00Z,,1.1049,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:41:00Z,,1.10482,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:42:00Z,,1.10483,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:43:00Z,,1.10484,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:44:00Z,,1.10489,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:45:00Z,,1.10485,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:46:00Z,,1.10483,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:47:00Z,,1.10485,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:48:00Z,,1.10486,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:49:00Z,,1.10491,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:50:00Z,,1.1049,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:51:00Z,,1.10491,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:52:00Z,,1.10493,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:53:00Z,,1.10492,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:54:00Z,,1.10493,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:55:00Z,,1.1047,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:56:00Z,,1.10471,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:57:00Z,,1.10461,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:58:00Z,,1.1046,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T22:59:00Z,,1.10459,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:00:00Z,,1.10458,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:01:00Z,,1.1046,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:02:00Z,,1.10463,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:03:00Z,,1.10467,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:04:00Z,,1.1046,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:05:00Z,,1.10458,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:06:00Z,,1.10462,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:07:00Z,,1.10455,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:08:00Z,,1.10459,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:09:00Z,,1.10456,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:10:00Z,,1.10459,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:11:00Z,,1.1046,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:12:00Z,,1.10463,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:13:00Z,,1.10464,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:14:00Z,,1.10468,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:15:00Z,,1.10464,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:16:00Z,,1.10456,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:17:00Z,,1.1046,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:18:00Z,,1.1046,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:19:00Z,,1.10456,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:20:00Z,,1.10459,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:21:00Z,,1.10468,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:22:00Z,,1.1047,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:23:00Z,,1.10462,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:24:00Z,,1.10465,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:25:00Z,,1.10467,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:26:00Z,,1.10466,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:27:00Z,,1.10466,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:28:00Z,,1.10455,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:29:00Z,,1.10457,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:30:00Z,,1.10462,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:31:00Z,,1.10461,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:32:00Z,,1.10462,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:33:00Z,,1.10458,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:34:00Z,,1.10461,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:35:00Z,,1.10465,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:36:00Z,,1.10465,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:37:00Z,,1.10468,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:38:00Z,,1.10469,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:39:00Z,,1.10469,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:40:00Z,,1.10467,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:41:00Z,,1.1046,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:42:00Z,,1.10456,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:43:00Z,,1.1045,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:44:00Z,,1.10446,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:45:00Z,,1.10448,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-01T23:46:00Z,,1.10449,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-01T23:47:00Z,,1.10444,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:48:00Z,,1.10446,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T23:49:00Z,,1.10443,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:50:00Z,,1.10448,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T23:51:00Z,,1.10449,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-01T23:52:00Z,,1.10448,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:53:00Z,,1.10453,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T23:54:00Z,,1.10452,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:55:00Z,,1.10456,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-01T23:56:00Z,,1.1045,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:57:00Z,,1.10446,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-01T23:58:00Z,,1.1045,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-01T23:59:00Z,,1.10447,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-02T00:00:00Z,,1.1044,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-02T00:01:00Z,,1.10441,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-02T00:02:00Z,,1.10441,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-02T00:03:00Z,,1.1044,flat,short,flat,-1.0,0.0,0.0,p0-low,
2024-09-02T00:04:00Z,,1.10443,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-02T00:05:00Z,,1.10442,flat,long,flat,1.0,0.0,0.0,p0-low,
2024-09-02T00:06:00Z,,1.10435,flat,short,flat,-1.0,0.0,0.0,,p0-low
2024-09-02T00:07:00Z,,1.10425,flat,short,flat,-1.0,0.0,0.0,,p0-low
2024-09-02T00:08:00Z,,1.1042,flat,short,flat,-1.0,0.0,0.0,,p0-low
2024-09-02T00:09:00Z,,1.1043,flat,flat,flat,0.0,0.0,0.0,,p0-low
2024-09-02T00:10:00Z,,1.10441,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-02T00:11:00Z,,1.10433,flat,short,flat,-1.0,0.0,0.0,,p0-low
2024-09-02T00:12:00Z,,1.10441,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-02T00:13:00Z,,1.10451,flat,flat,flat,0.0,0.0,0.0,p0-low,
2024-09-02T00:14:00Z,,1.10456,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:15:00Z,,1.10471,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:16:00Z,,1.10472,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:17:00Z,,1.10473,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:18:00Z,,1.10468,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:19:00Z,,1.10474,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:20:00Z,,1.1048,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:21:00Z,,1.10495,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:22:00Z,,1.1049,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:23:00Z,,1.1049,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:24:00Z,,1.10495,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:25:00Z,,1.10504,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:26:00Z,,1.10499,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:27:00Z,,1.10504,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:28:00Z,,1.10508,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:29:00Z,,1.10511,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:30:00Z,,1.10511,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:31:00Z,,1.10516,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:32:00Z,,1.10521,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:33:00Z,,1.10528,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:34:00Z,,1.10526,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:35:00Z,,1.10533,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:36:00Z,,1.10532,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:37:00Z,,1.10529,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:38:00Z,,1.10529,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:39:00Z,,1.10529,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:40:00Z,,1.10529,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:41:00Z,,1.1053,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:42:00Z,,1.10535,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:43:00Z,,1.10537,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:44:00Z,,1.10534,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:45:00Z,,1.10535,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:46:00Z,,1.10538,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T00:47:00Z,,1.10538,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T00:48:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:49:00Z,,1.10532,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:50:00Z,,1.10538,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T00:51:00Z,,1.10531,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:52:00Z,,1.10534,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T00:53:00Z,,1.10546,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T00:54:00Z,,1.10551,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T00:55:00Z,,1.10551,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T00:56:00Z,,1.10551,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T00:57:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T00:58:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T00:59:00Z,,1.10535,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:00:00Z,,1.10539,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:01:00Z,,1.10542,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T01:02:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:03:00Z,,1.10538,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:04:00Z,,1.10542,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:05:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:06:00Z,,1.10555,flat,flat,flat,0.0,0.0,0.0,p1-low,p1-low
2024-09-02T01:07:00Z,,1.10553,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:08:00Z,,1.10551,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:09:00Z,,1.10554,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:10:00Z,,1.10548,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:11:00Z,,1.10539,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:12:00Z,,1.10514,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:13:00Z,,1.10514,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:14:00Z,,1.10513,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:15:00Z,,1.1052,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:16:00Z,,1.1053,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:17:00Z,,1.10529,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:18:00Z,,1.10532,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:19:00Z,,1.10536,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:20:00Z,,1.10543,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:21:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:22:00Z,,1.10545,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:23:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:24:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:25:00Z,,1.10541,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T01:26:00Z,,1.10544,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:27:00Z,,1.10546,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:28:00Z,,1.10541,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:29:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:30:00Z,,1.10546,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:31:00Z,,1.10547,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T01:32:00Z,,1.10542,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:33:00Z,,1.10542,flat,long,flat,1.0,0.0,0.0,,p1-low
2024-09-02T01:34:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:35:00Z,,1.10543,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:36:00Z,,1.1054,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:37:00Z,,1.10538,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:38:00Z,,1.1054,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:39:00Z,,1.10535,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:40:00Z,,1.10528,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:41:00Z,,1.1054,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:42:00Z,,1.10544,flat,flat,flat,0.0,0.0,0.0,,p1-low
2024-09-02T01:43:00Z,,1.10538,flat,short,flat,-1.0,0.0,0.0,,p1-low
2024-09-02T01:44:00Z,,1.10534,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:45:00Z,,1.10534,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:46:00Z,,1.10537,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:47:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:48:00Z,,1.10537,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:49:00Z,,1.10536,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:50:00Z,,1.10531,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:51:00Z,,1.10535,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:52:00Z,,1.10535,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:53:00Z,,1.1052,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:54:00Z,,1.10521,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:55:00Z,,1.10506,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:56:00Z,,1.10516,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:57:00Z,,1.10513,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:58:00Z,,1.10512,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T01:59:00Z,,1.10515,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:00:00Z,,1.10507,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:01:00Z,,1.10501,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:02:00Z,,1.105,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:03:00Z,,1.105,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:04:00Z,,1.105,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:05:00Z,,1.1049,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:06:00Z,,1.10481,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:07:00Z,,1.10482,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:08:00Z,,1.10483,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:09:00Z,,1.10484,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:10:00Z,,1.10473,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:11:00Z,,1.10479,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:12:00Z,,1.10479,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:13:00Z,,1.1048,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:14:00Z,,1.10476,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:15:00Z,,1.10471,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:16:00Z,,1.1047,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:17:00Z,,1.10485,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:18:00Z,,1.10485,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:19:00Z,,1.10479,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:20:00Z,,1.10475,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:21:00Z,,1.10464,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:22:00Z,,1.10464,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:23:00Z,,1.10465,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:24:00Z,,1.10468,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:25:00Z,,1.10468,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:26:00Z,,1.10466,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:27:00Z,,1.10464,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:28:00Z,,1.10461,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:29:00Z,,1.10464,flat,long,flat,1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:30:00Z,,1.10461,flat,short,flat,-1.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:31:00Z,,1.10465,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:32:00Z,,1.10471,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:33:00Z,,1.10474,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
2024-09-02T02:34:00Z,,1.10476,flat,flat,flat,0.0,0.0,0.0,p0-low,p1-low
